시도,시군구,업종,당월
서울특별시,서초구,컴퓨터판매점,75
서울특별시,서초구,통신판매업,7855
서울특별시,서초구,패스트푸드점,330
서울특별시,서초구,펜션ㆍ게스트하우스,276
서울특별시,서초구,편의점,415
서울특별시,서초구,피부ㆍ비뇨기과의원,169
서울특별시,서초구,피부관리업,606
서울특별시,서초구,한방병원ㆍ한의원,261
서울특별시,서초구,한식음식점,2507
서울특별시,서초구,헬스클럽,219
서울특별시,서초구,호프주점,162
서울특별시,서초구,화장품가게,463
서울특별시,서초구,휴대폰가게,98
서울특별시,성동구,LPG 충전소,0
서울특별시,성동구,pc방,30
서울특별시,성동구,가구점,31
서울특별시,성동구,가전제품수리점,81
서울특별시,성동구,가전제품판매점,31
서울특별시,성동구,간이주점,73
서울특별시,성동구,간판광고물업,107
서울특별시,성동구,감정평가사,10
서울특별시,성동구,건강보조식품가게,60
서울특별시,성동구,건어물가게,12
서울특별시,성동구,건축사,182
서울특별시,성동구,결혼상담소,12
서울특별시,성동구,곡물가게,14
서울특별시,성동구,공인노무사,14
서울특별시,성동구,공인회계사,19
서울특별시,성동구,과일가게,37
서울특별시,성동구,교습소ㆍ공부방,214
서울특별시,성동구,교습학원,252
서울특별시,성동구,구내식당,74
서울특별시,성동구,기술ㆍ직업훈련학원,145
서울특별시,성동구,기술사,26
서울특별시,성동구,기타외국식음식점,454
서울특별시,성동구,기타음식점,105
서울특별시,성동구,기타일반의원,29
서울특별시,성동구,꽃가게,135
서울특별시,성동구,내과ㆍ소아과의원,84
서울특별시,성동구,노래방,132
서울특별시,성동구,담배ㆍ복권소매업,73
서울특별시,성동구,당구장,86
서울특별시,성동구,독서실,47
서울특별시,성동구,동물병원,29
서울특별시,성동구,목욕탕,11
서울특별시,성동구,문구점,44
서울특별시,성동구,미용실,536
서울특별시,성동구,법무사,35
서울특별시,성동구,변리사,12
서울특별시,성동구,변호사,34
서울특별시,성동구,부동산중개업,1125
서울특별시,성동구,분식점,270
서울특별시,성동구,사진촬영업,313
서울특별시,성동구,산부인과의원,11
서울특별시,성동구,생선가게,14
서울특별시,성동구,서점,43
서울특별시,성동구,성형외과의원,0
서울특별시,성동구,세무사,249
서울특별시,성동구,세탁소,144
서울특별시,성동구,슈퍼마켓,109
서울특별시,성동구,스포츠교육기관,205
서울특별시,성동구,스포츠시설운영업,85
서울특별시,성동구,스포츠용품점,49
서울특별시,성동구,시계ㆍ귀금속점,39
서울특별시,성동구,식료품가게,133
서울특별시,성동구,신경정신과의원,18
서울특별시,성동구,신발가게,49
서울특별시,성동구,실내스크린골프점,26
서울특별시,성동구,실내장식가게,494
서울특별시,성동구,실외골프연습장,8
서울특별시,성동구,안경점,53
서울특별시,성동구,안과의원,11
서울특별시,성동구,애완용품점,60
서울특별시,성동구,약국,153
서울특별시,성동구,여관ㆍ모텔,51
서울특별시,성동구,여행사,98
서울특별시,성동구,예술학원,176
서울특별시,성동구,예식장,5
서울특별시,성동구,옷가게,361
서울특별시,성동구,의료용품가게,31
서울특별시,성동구,이륜자동차판매점,22
서울특별시,성동구,이발소,76
서울특별시,성동구,이비인후과의원,23
서울특별시,성동구,일반외과의원,34
서울특별시,성동구,일식음식점,226
서울특별시,성동구,자동차수리점,302
서울특별시,성동구,자전거판매점,15
서울특별시,성동구,장난감가게,8
서울특별시,성동구,정육점,134
서울특별시,성동구,제과점,180
서울특별시,성동구,종합병원,11
서울특별시,성동구,주유소,14
서울특별시,성동구,주차장운영업,81
서울특별시,성동구,중고차판매점,119
서울특별시,성동구,중식음식점,135
서울특별시,성동구,채소가게,35
서울특별시,성동구,철물점,32
서울특별시,성동구,치과의원,125
서울특별시,성동구,침구ㆍ커튼가게,27
서울특별시,성동구,커피음료점,654
서울특별시,성동구,컴퓨터판매점,30
서울특별시,성동구,통신판매업,5854
서울특별시,성동구,패스트푸드점,250
서울특별시,성동구,펜션ㆍ게스트하우스,11
서울특별시,성동구,편의점,255
서울특별시,성동구,피부ㆍ비뇨기과의원,30
서울특별시,성동구,피부관리업,317
서울특별시,성동구,한방병원ㆍ한의원,96
서울특별시,성동구,한식음식점,1734
서울특별시,성동구,헬스클럽,88
서울특별시,성동구,호프주점,124
서울특별시,성동구,화장품가게,200
서울특별시,성동구,휴대폰가게,81
서울특별시,성북구,LPG 충전소,0
서울특별시,성북구,pc방,39
서울특별시,성북구,가구점,37
서울특별시,성북구,가전제품수리점,171
서울특별시,성북구,가전제품판매점,51
서울특별시,성북구,간이주점,145
서울특별시,성북구,간판광고물업,64
서울특별시,성북구,감정평가사,3
서울특별시,성북구,건강보조식품가게,56
서울특별시,성북구,건어물가게,21
서울특별시,성북구,건축사,58
서울특별시,성북구,결혼상담소,4
서울특별시,성북구,곡물가게,23
서울특별시,성북구,공인노무사,3
서울특별시,성북구,공인회계사,6
서울특별시,성북구,과일가게,43
서울특별시,성북구,교습소ㆍ공부방,518
서울특별시,성북구,교습학원,370
서울특별시,성북구,구내식당,131
서울특별시,성북구,기술ㆍ직업훈련학원,142
서울특별시,성북구,기술사,0
서울특별시,성북구,기타외국식음식점,231
서울특별시,성북구,기타음식점,172
서울특별시,성북구,기타일반의원,35
서울특별시,성북구,꽃가게,135
서울특별시,성북구,내과ㆍ소아과의원,99
서울특별시,성북구,노래방,134
서울특별시,성북구,담배ㆍ복권소매업,96
서울특별시,성북구,당구장,97
서울특별시,성북구,독서실,100
서울특별시,성북구,동물병원,34
서울특별시,성북구,목욕탕,22
서울특별시,성북구,문구점,75
서울특별시,성북구,미용실,778
서울특별시,성북구,법무사,15
서울특별시,성북구,변리사,0
서울특별시,성북구,변호사,15
서울특별시,성북구,부동산중개업,1004
서울특별시,성북구,분식점,426
서울특별시,성북구,사진촬영업,207
서울특별시,성북구,산부인과의원,11
서울특별시,성북구,생선가게,36
서울특별시,성북구,서점,60
서울특별시,성북구,성형외과의원,5
서울특별시,성북구,세무사,53
서울특별시,성북구,세탁소,203
서울특별시,성북구,슈퍼마켓,125
서울특별시,성북구,스포츠교육기관,260
서울특별시,성북구,스포츠시설운영업,90
서울특별시,성북구,스포츠용품점,40
서울특별시,성북구,시계ㆍ귀금속점,42
서울특별시,성북구,식료품가게,202
서울특별시,성북구,신경정신과의원,13
서울특별시,성북구,신발가게,26
서울특별시,성북구,실내스크린골프점,24
서울특별시,성북구,실내장식가게,534
서울특별시,성북구,실외골프연습장,5
서울특별시,성북구,안경점,82
서울특별시,성북구,안과의원,15
서울특별시,성북구,애완용품점,61
서울특별시,성북구,약국,200
서울특별시,성북구,여관ㆍ모텔,51
서울특별시,성북구,여행사,65
서울특별시,성북구,예술학원,218
서울특별시,성북구,예식장,5
서울특별시,성북구,옷가게,459
서울특별시,성북구,의료용품가게,32
서울특별시,성북구,이륜자동차판매점,36
서울특별시,성북구,이발소,88
서울특별시,성북구,이비인후과의원,24
서울특별시,성북구,일반외과의원,34
서울특별시,성북구,일식음식점,178
서울특별시,성북구,자동차수리점,174
서울특별시,성북구,자전거판매점,7
서울특별시,성북구,장난감가게,21
서울특별시,성북구,정육점,122
서울특별시,성북구,제과점,158
서울특별시,성북구,종합병원,17
서울특별시,성북구,주유소,19
서울특별시,성북구,주차장운영업,43
서울특별시,성북구,중고차판매점,0
서울특별시,성북구,중식음식점,164
서울특별시,성북구,채소가게,56
서울특별시,성북구,철물점,48
서울특별시,성북구,치과의원,152
서울특별시,성북구,침구ㆍ커튼가게,45
서울특별시,성북구,커피음료점,613
서울특별시,성북구,컴퓨터판매점,27
서울특별시,성북구,통신판매업,6057
서울특별시,성북구,패스트푸드점,307
서울특별시,성북구,펜션ㆍ게스트하우스,15
서울특별시,성북구,편의점,302
서울특별시,성북구,피부ㆍ비뇨기과의원,20
서울특별시,성북구,피부관리업,334
서울특별시,성북구,한방병원ㆍ한의원,122
서울특별시,성북구,한식음식점,1774
서울특별시,성북구,헬스클럽,84
서울특별시,성북구,호프주점,125
서울특별시,성북구,화장품가게,196
서울특별시,성북구,휴대폰가게,73
서울특별시,송파구,LPG 충전소,4
서울특별시,송파구,pc방,77
서울특별시,송파구,가구점,72
서울특별시,송파구,가전제품수리점,161
서울특별시,송파구,가전제품판매점,98
서울특별시,송파구,간이주점,164
서울특별시,송파구,간판광고물업,136
서울특별시,송파구,감정평가사,38
서울특별시,송파구,건강보조식품가게,198
서울특별시,송파구,건어물가게,71
서울특별시,송파구,건축사,362
서울특별시,송파구,결혼상담소,18
서울특별시,송파구,곡물가게,30
서울특별시,송파구,공인노무사,48
서울특별시,송파구,공인회계사,59
서울특별시,송파구,과일가게,91
서울특별시,송파구,교습소ㆍ공부방,708
서울특별시,송파구,교습학원,854
서울특별시,송파구,구내식당,143
서울특별시,송파구,기술ㆍ직업훈련학원,287
서울특별시,송파구,기술사,50
서울특별시,송파구,기타외국식음식점,578
서울특별시,송파구,기타음식점,243
서울특별시,송파구,기타일반의원,78
서울특별시,송파구,꽃가게,339
서울특별시,송파구,내과ㆍ소아과의원,174
서울특별시,송파구,노래방,394
서울특별시,송파구,담배ㆍ복권소매업,69
서울특별시,송파구,당구장,208
서울특별시,송파구,독서실,148
서울특별시,송파구,동물병원,70
서울특별시,송파구,목욕탕,26
서울특별시,송파구,문구점,118
서울특별시,송파구,미용실,1226
서울특별시,송파구,법무사,116
서울특별시,송파구,변리사,61
서울특별시,송파구,변호사,216
서울특별시,송파구,부동산중개업,2529
서울특별시,송파구,분식점,597
서울특별시,송파구,사진촬영업,336
