업종,시도,시군구,당월,전월,전년동월
실내장식가게,경상북도,성주군,24,24,23
실내장식가게,경상북도,칠곡군,136,134,130
실내장식가게,경상북도,예천군,19,20,17
실내장식가게,경상북도,봉화군,10,10,6
실내장식가게,경상북도,울진군,27,31,28
실내장식가게,경상북도,울릉군,13,13,9
실내장식가게,경상남도,창원시 의창구,405,400,382
실내장식가게,경상남도,창원시 성산구,292,288,289
실내장식가게,경상남도,창원시 마산합포구,251,254,251
실내장식가게,경상남도,창원시 마산회원구,209,203,201
실내장식가게,경상남도,창원시 진해구,155,155,146
실내장식가게,경상남도,진주시,482,484,457
실내장식가게,경상남도,통영시,110,110,105
실내장식가게,경상남도,사천시,122,120,115
실내장식가게,경상남도,김해시,776,778,726
실내장식가게,경상남도,밀양시,61,61,57
실내장식가게,경상남도,거제시,313,313,287
실내장식가게,경상남도,양산시,533,532,479
실내장식가게,경상남도,의령군,16,16,12
실내장식가게,경상남도,함안군,55,56,51
실내장식가게,경상남도,창녕군,48,48,43
실내장식가게,경상남도,고성군,42,40,37
실내장식가게,경상남도,남해군,28,30,28
실내장식가게,경상남도,하동군,24,24,20
실내장식가게,경상남도,산청군,25,26,20
실내장식가게,경상남도,함양군,41,39,35
실내장식가게,경상남도,거창군,47,47,46
실내장식가게,경상남도,합천군,27,27,22
실내장식가게,제주특별자치도,제주시,1426,1418,1322
실내장식가게,제주특별자치도,서귀포시,396,390,351
실내장식가게,강원특별자치도,춘천시,392,388,364
실내장식가게,강원특별자치도,원주시,544,546,489
실내장식가게,강원특별자치도,강릉시,251,244,228
실내장식가게,강원특별자치도,동해시,99,98,94
실내장식가게,강원특별자치도,태백시,41,41,31
실내장식가게,강원특별자치도,속초시,126,123,126
실내장식가게,강원특별자치도,삼척시,53,53,53
실내장식가게,강원특별자치도,홍천군,66,65,56
실내장식가게,강원특별자치도,횡성군,65,66,55
실내장식가게,강원특별자치도,영월군,28,27,27
실내장식가게,강원특별자치도,평창군,46,44,41
실내장식가게,강원특별자치도,정선군,36,36,33
실내장식가게,강원특별자치도,철원군,32,33,32
실내장식가게,강원특별자치도,화천군,31,30,34
실내장식가게,강원특별자치도,양구군,24,25,22
실내장식가게,강원특별자치도,인제군,29,30,28
실내장식가게,강원특별자치도,고성군,50,48,47
실내장식가게,강원특별자치도,양양군,40,42,41
주차장운영업,서울특별시,종로구,98,98,103
주차장운영업,서울특별시,중구,98,96,94
주차장운영업,서울특별시,용산구,73,73,72
주차장운영업,서울특별시,성동구,81,79,81
주차장운영업,서울특별시,광진구,51,51,50
주차장운영업,서울특별시,동대문구,81,79,74
주차장운영업,서울특별시,중랑구,38,37,41
주차장운영업,서울특별시,성북구,43,43,42
주차장운영업,서울특별시,강북구,37,36,36
주차장운영업,서울특별시,도봉구,20,20,18
주차장운영업,서울특별시,노원구,17,17,17
주차장운영업,서울특별시,은평구,41,41,37
주차장운영업,서울특별시,서대문구,42,43,45
주차장운영업,서울특별시,마포구,91,89,88
주차장운영업,서울특별시,양천구,51,51,51
주차장운영업,서울특별시,강서구,176,176,159
주차장운영업,서울특별시,구로구,73,73,69
주차장운영업,서울특별시,금천구,111,110,102
주차장운영업,서울특별시,영등포구,140,137,131
주차장운영업,서울특별시,동작구,42,40,39
주차장운영업,서울특별시,관악구,39,37,38
주차장운영업,서울특별시,서초구,142,142,137
주차장운영업,서울특별시,강남구,271,270,255
주차장운영업,서울특별시,송파구,88,87,81
주차장운영업,서울특별시,강동구,62,62,62
주차장운영업,부산광역시,중구,104,104,110
주차장운영업,부산광역시,서구,95,96,94
주차장운영업,부산광역시,동구,148,150,151
주차장운영업,부산광역시,영도구,79,81,72
주차장운영업,부산광역시,부산진구,272,274,257
주차장운영업,부산광역시,동래구,151,153,146
주차장운영업,부산광역시,남구,117,117,120
주차장운영업,부산광역시,북구,100,100,93
주차장운영업,부산광역시,해운대구,165,165,155
주차장운영업,부산광역시,사하구,127,127,123
주차장운영업,부산광역시,금정구,115,115,117
주차장운영업,부산광역시,강서구,94,93,82
주차장운영업,부산광역시,연제구,143,145,144
주차장운영업,부산광역시,수영구,125,125,115
주차장운영업,부산광역시,사상구,108,108,103
주차장운영업,부산광역시,기장군,56,54,50
주차장운영업,대구광역시,중구,145,142,144
주차장운영업,대구광역시,동구,87,88,85
주차장운영업,대구광역시,서구,48,46,48
주차장운영업,대구광역시,남구,42,42,42
주차장운영업,대구광역시,북구,33,32,28
주차장운영업,대구광역시,수성구,38,38,35
주차장운영업,대구광역시,달서구,46,46,42
주차장운영업,대구광역시,달성군,22,22,17
주차장운영업,인천광역시,중구,93,90,78
주차장운영업,인천광역시,동구,3,3,3
주차장운영업,인천광역시,미추홀구,62,61,55
주차장운영업,인천광역시,연수구,52,51,42
주차장운영업,인천광역시,남동구,73,72,64
주차장운영업,인천광역시,부평구,50,48,41
주차장운영업,인천광역시,계양구,20,19,18
주차장운영업,인천광역시,서구,88,86,74
주차장운영업,인천광역시,강화군,11,12,12
주차장운영업,인천광역시,옹진군,3,4,3
주차장운영업,광주광역시,동구,94,94,93
주차장운영업,광주광역시,서구,57,57,55
주차장운영업,광주광역시,남구,21,20,17
주차장운영업,광주광역시,북구,60,60,60
주차장운영업,광주광역시,광산구,65,65,62
주차장운영업,대전광역시,동구,25,26,21
주차장운영업,대전광역시,중구,58,58,54
주차장운영업,대전광역시,서구,71,70,69
주차장운영업,대전광역시,유성구,58,58,56
주차장운영업,대전광역시,대덕구,20,19,18
주차장운영업,울산광역시,중구,55,56,54
주차장운영업,울산광역시,남구,118,117,118
주차장운영업,울산광역시,동구,26,26,24
주차장운영업,울산광역시,북구,37,36,38
주차장운영업,울산광역시,울주군,50,51,47
주차장운영업,세종특별자치시,세종시,51,49,36
주차장운영업,경기도,수원시 장안구,24,24,23
주차장운영업,경기도,수원시 권선구,73,72,58
주차장운영업,경기도,수원시 팔달구,75,72,65
주차장운영업,경기도,수원시 영통구,71,70,68
주차장운영업,경기도,성남시 수정구,48,48,42
주차장운영업,경기도,성남시 중원구,29,29,28
주차장운영업,경기도,성남시 분당구,110,109,101
주차장운영업,경기도,의정부시,53,52,46
주차장운영업,경기도,안양시 만안구,21,21,20
주차장운영업,경기도,안양시 동안구,65,65,61
주차장운영업,경기도,부천시,104,104,95
주차장운영업,경기도,광명시,49,50,49
주차장운영업,경기도,평택시,76,76,67
주차장운영업,경기도,동두천시,9,9,6
주차장운영업,경기도,안산시 상록구,16,17,15
주차장운영업,경기도,안산시 단원구,57,57,51
주차장운영업,경기도,고양시 덕양구,58,55,48
주차장운영업,경기도,고양시 일산동구,51,51,45
주차장운영업,경기도,고양시 일산서구,22,22,19
주차장운영업,경기도,과천시,11,11,11
주차장운영업,경기도,구리시,49,49,43
주차장운영업,경기도,남양주시,92,90,80
주차장운영업,경기도,오산시,34,31,24
주차장운영업,경기도,시흥시,74,71,54
주차장운영업,경기도,군포시,21,21,19
주차장운영업,경기도,의왕시,22,22,22
주차장운영업,경기도,하남시,77,76,67
주차장운영업,경기도,용인시 처인구,24,23,13
주차장운영업,경기도,용인시 기흥구,58,59,48
주차장운영업,경기도,용인시 수지구,41,40,38
주차장운영업,경기도,파주시,53,51,37
주차장운영업,경기도,이천시,39,38,34
주차장운영업,경기도,안성시,21,21,21
주차장운영업,경기도,김포시,74,71,65
주차장운영업,경기도,화성시,144,143,121
주차장운영업,경기도,광주시,35,35,32
주차장운영업,경기도,양주시,36,36,31
주차장운영업,경기도,포천시,16,16,16
주차장운영업,경기도,여주시,8,8,6
주차장운영업,경기도,연천군,14,14,13
주차장운영업,경기도,가평군,8,8,7
주차장운영업,경기도,양평군,6,7,5
주차장운영업,충청북도,청주시 상당구,45,45,41
주차장운영업,충청북도,청주시 서원구,36,36,30
주차장운영업,충청북도,청주시 흥덕구,47,47,44
주차장운영업,충청북도,청주시 청원구,21,19,14
주차장운영업,충청북도,충주시,12,12,10
주차장운영업,충청북도,제천시,28,28,28
주차장운영업,충청북도,보은군,5,5,4
주차장운영업,충청북도,옥천군,3,3,3
주차장운영업,충청북도,영동군,0,0,0
주차장운영업,충청북도,증평군,4,4,4
주차장운영업,충청북도,진천군,6,6,6
주차장운영업,충청북도,괴산군,0,0,0
주차장운영업,충청북도,음성군,0,0,0
주차장운영업,충청북도,단양군,0,0,0
주차장운영업,충청남도,천안시 동남구,37,33,28
주차장운영업,충청남도,천안시 서북구,43,43,34
주차장운영업,충청남도,공주시,8,8,8
주차장운영업,충청남도,보령시,10,10,8
주차장운영업,충청남도,아산시,33,32,24
주차장운영업,충청남도,서산시,38,38,36
주차장운영업,충청남도,논산시,6,6,6
주차장운영업,충청남도,계룡시,0,0,0
주차장운영업,충청남도,당진시,16,14,16
주차장운영업,충청남도,금산군,0,0,0
주차장운영업,충청남도,부여군,4,4,3
주차장운영업,충청남도,서천군,0,0,0
주차장운영업,충청남도,홍성군,11,11,12
주차장운영업,충청남도,예산군,0,0,0
주차장운영업,충청남도,태안군,8,8,5
주차장운영업,전라북도,전주시 완산구,91,90,87
주차장운영업,전라북도,전주시 덕진구,27,26,22
주차장운영업,전라북도,군산시,14,14,14
주차장운영업,전라북도,익산시,16,16,17
주차장운영업,전라북도,정읍시,4,4,3
주차장운영업,전라북도,남원시,5,5,5
주차장운영업,전라북도,완주군,8,8,7
주차장운영업,전라북도,부안군,3,3,3
주차장운영업,전라남도,목포시,18,18,19
주차장운영업,전라남도,여수시,26,26,23
주차장운영업,전라남도,순천시,60,60,53
주차장운영업,전라남도,나주시,15,15,15
주차장운영업,전라남도,광양시,6,6,10
주차장운영업,전라남도,담양군,0,0,0
주차장운영업,전라남도,구례군,0,0,0
주차장운영업,전라남도,고흥군,0,0,0
주차장운영업,전라남도,보성군,0,0,0
주차장운영업,전라남도,화순군,3,4,4
주차장운영업,전라남도,해남군,0,0,0
주차장운영업,전라남도,영암군,3,3,0
주차장운영업,전라남도,무안군,3,3,0
주차장운영업,전라남도,함평군,0,0,0
주차장운영업,전라남도,영광군,0,0,0
주차장운영업,전라남도,장성군,0,0,0
주차장운영업,전라남도,진도군,0,0,0
주차장운영업,전라남도,신안군,0,0,0
주차장운영업,경상북도,포항시 남구,30,29,26
주차장운영업,경상북도,포항시 북구,82,82,83
주차장운영업,경상북도,경주시,34,34,32
주차장운영업,경상북도,김천시,13,13,15
주차장운영업,경상북도,안동시,17,17,18
주차장운영업,경상북도,구미시,48,48,47
주차장운영업,경상북도,영주시,18,18,19
주차장운영업,경상북도,영천시,5,5,4
주차장운영업,경상북도,상주시,4,4,7
주차장운영업,경상북도,문경시,5,5,5
주차장운영업,경상북도,경산시,37,37,37
주차장운영업,경상북도,의성군,0,0,0
주차장운영업,경상북도,청송군,4,4,4
주차장운영업,경상북도,고령군,0,0,0
주차장운영업,경상북도,성주군,0,0,0
주차장운영업,경상북도,칠곡군,5,5,7
주차장운영업,경상북도,울진군,0,0,0
주차장운영업,경상북도,울릉군,0,0,0
주차장운영업,경상남도,창원시 의창구,36,36,30
주차장운영업,경상남도,창원시 성산구,53,54,49
주차장운영업,경상남도,창원시 마산합포구,69,69,68
주차장운영업,경상남도,창원시 마산회원구,59,58,56
주차장운영업,경상남도,창원시 진해구,25,25,26
주차장운영업,경상남도,진주시,141,140,136
주차장운영업,경상남도,통영시,25,25,25
주차장운영업,경상남도,사천시,17,17,17
주차장운영업,경상남도,김해시,223,223,210
주차장운영업,경상남도,밀양시,27,27,31
주차장운영업,경상남도,거제시,87,87,85
주차장운영업,경상남도,양산시,73,73,68
